alert_id,timestamp,agent_id,agent_name,rule_id,rule_description,severity,event_data
104852,2025-08-08T05:51:48Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=3.195.5.93"
104853,2025-08-05T17:14:12Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=230.126.207.34"
104854,2025-08-01T20:13:30Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=john.doe,src_ip=250.84.175.190"
104855,2025-08-01T13:29:10Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=49.169.96.187,port=8080"
104856,2025-08-11T20:20:08Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104857,2025-08-15T10:44:09Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104858,2025-08-15T08:06:30Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=245.1.93.114,port=8080"
104859,2025-08-17T11:28:07Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=78.224.227.163,username=admin"
104860,2025-08-08T00:45:00Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=admin,src_ip=108.49.16.212"
104861,2025-08-05T20:07:26Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=63.2.133.217,username=service"
104862,2025-08-16T11:24:10Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=86.174.129.51,username=guest"
104863,2025-08-06T12:22:54Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104864,2025-08-03T15:30:08Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=38.227.37.197,port=80"
104865,2025-08-04T02:19:35Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=225.18.118.83"
104866,2025-08-17T10:41:12Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104867,2025-08-10T07:04:15Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=root,src_ip=8.56.11.67"
104868,2025-08-03T19:36:40Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=95.12.46.218"
104869,2025-08-01T13:31:30Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=204.199.108.46,username=guest"
104870,2025-08-17T11:00:40Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104871,2025-08-02T20:39:03Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=48.21.58.154,username=admin"
104872,2025-08-11T00:53:36Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=184.205.149.52"
104873,2025-08-15T15:56:20Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=83%,process=nginx"
104874,2025-08-08T08:00:20Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=215.43.239.199,username=devadmin"
104875,2025-08-11T07:48:45Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=75%,process=python.exe"
104876,2025-08-01T16:15:12Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104877,2025-08-08T21:39:40Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=244.188.103.158,username=guest"
104878,2025-08-03T17:02:24Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=devadmin,src_ip=245.143.147.182"
104879,2025-08-01T04:03:57Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=113.221.20.248"
104880,2025-08-14T01:08:00Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104881,2025-08-16T19:38:00Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=94%,process=chrome.exe"
104882,2025-08-12T07:13:20Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=100.22.109.214,port=80"
104883,2025-08-14T23:01:41Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=root,src_ip=125.220.193.112"
104884,2025-08-05T13:53:24Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=john.doe,src_ip=245.83.228.205"
104885,2025-08-14T00:05:50Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=86%,process=mysqld"
104886,2025-08-08T11:09:12Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=171.98.190.21"
104887,2025-08-13T06:34:39Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=94%,process=python.exe"
104888,2025-08-14T15:13:28Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=85%,process=nginx"
104889,2025-08-04T21:42:21Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=248.73.196.65,username=root"
104890,2025-08-11T07:13:00Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104891,2025-08-11T22:12:43Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=245.215.90.100,username=root"
104892,2025-08-16T21:50:52Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=55.147.201.40"
104893,2025-08-07T02:47:24Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104894,2025-08-17T17:02:10Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=98.144.83.193"
104895,2025-08-16T05:45:55Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=john.doe,src_ip=3.98.129.174"
104896,2025-08-04T09:36:00Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=33.176.80.152,port=8080"
104897,2025-08-06T22:49:45Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
104898,2025-08-17T20:05:06Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
104899,2025-08-11T00:52:03Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104900,2025-08-03T05:05:00Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=guest,src_ip=197.125.190.137"
104901,2025-08-13T07:25:17Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=227.102.2.1"
104902,2025-08-14T07:59:30Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104903,2025-08-13T19:47:58Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104904,2025-08-11T09:17:12Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=admin,src_ip=239.151.232.139"
104905,2025-08-05T11:38:15Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=157.233.117.119,port=80"
104906,2025-08-01T16:21:12Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=guest,src_ip=148.40.125.231"
104907,2025-08-14T00:08:23Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=service,src_ip=209.67.70.153"
104908,2025-08-02T05:59:36Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=85%,process=java.exe"
104909,2025-08-09T09:48:52Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=235.145.76.172,username=service"
104910,2025-08-01T02:43:40Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=39.106.51.230,port=22"
104911,2025-08-05T02:13:12Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=163.147.10.13,username=guest"
104912,2025-08-05T10:25:36Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=guest,src_ip=111.51.126.198"
104913,2025-08-14T18:15:46Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104914,2025-08-16T09:54:54Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=guest,src_ip=35.5.14.108"
104915,2025-08-18T01:35:00Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=john.doe,src_ip=73.213.149.102"
104916,2025-08-03T03:53:28Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=service,src_ip=244.153.207.252"
104917,2025-08-14T00:46:33Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=135.139.71.99,port=8080"
104918,2025-08-07T18:34:02Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=guest,src_ip=198.73.216.196"
104919,2025-08-05T16:02:38Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=87.22.128.106"
104920,2025-08-06T16:40:00Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104921,2025-08-13T16:49:43Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=john.doe,src_ip=249.140.160.143"
104922,2025-08-09T10:20:56Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=51.150.72.123,username=john.doe"
104923,2025-08-08T12:30:36Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=239.133.75.147,port=80"
104924,2025-08-17T18:07:36Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=86%,process=python.exe"
104925,2025-08-02T07:27:55Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104926,2025-08-16T21:45:54Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=44.56.250.187,username=admin"
104927,2025-08-12T20:40:16Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104928,2025-08-01T21:54:08Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=105.11.215.200,username=service"
104929,2025-08-03T19:05:21Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=112.103.108.57,username=guest"
104930,2025-08-06T00:30:40Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=82%,process=nginx"
104931,2025-08-08T14:10:23Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=195.84.147.223,username=devadmin"
104932,2025-08-14T05:50:24Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=69.80.186.7"
104933,2025-08-07T02:37:11Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=john.doe,src_ip=220.226.72.177"
104934,2025-08-16T07:18:32Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=75.74.126.217,port=443"
104935,2025-08-05T10:55:30Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=249.236.92.164,username=devadmin"
104936,2025-08-13T06:47:20Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=devadmin,src_ip=191.17.214.244"
104937,2025-08-14T02:02:53Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=96.222.39.185,port=8080"
104938,2025-08-16T02:07:12Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=167.7.192.202"
104939,2025-08-01T16:27:48Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104940,2025-08-08T15:52:40Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=devadmin,src_ip=125.31.97.186"
104941,2025-08-13T20:48:45Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=76%,process=java.exe"
104942,2025-08-15T16:48:14Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
104943,2025-08-03T23:23:56Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=71%,process=nginx"
104944,2025-08-10T16:05:36Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=99.115.124.163"
104945,2025-08-04T02:10:30Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=guest,src_ip=202.24.177.10"
104946,2025-08-11T14:10:10Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104947,2025-08-16T04:09:15Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=88%,process=chrome.exe"
104948,2025-08-04T10:28:00Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=230.186.11.133,username=guest"
104949,2025-08-11T19:49:21Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104950,2025-08-04T14:37:30Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104951,2025-08-12T11:03:20Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104952,2025-08-16T12:46:32Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104953,2025-08-12T07:02:21Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=82%,process=mysqld"
104954,2025-08-03T11:10:22Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104955,2025-08-09T14:27:30Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=83%,process=mysqld"
104956,2025-08-02T18:40:36Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104957,2025-08-17T12:33:36Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104958,2025-08-16T09:05:44Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=john.doe,src_ip=44.35.249.72"
104959,2025-08-06T14:59:42Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=108.151.245.219,username=root"
104960,2025-08-04T06:32:00Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=98.250.141.26,username=guest"
104961,2025-08-14T14:35:57Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=111.73.66.214,port=22"
104962,2025-08-05T19:46:48Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=93.154.131.218"
104963,2025-08-17T07:31:32Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=218.200.123.20"
104964,2025-08-10T03:14:36Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104965,2025-08-12T00:48:00Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=john.doe,src_ip=196.220.100.4"
104966,2025-08-03T08:33:26Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104967,2025-08-11T11:06:34Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=devadmin,src_ip=212.27.107.187"
104968,2025-08-08T00:21:36Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104969,2025-08-09T20:33:46Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=70%,process=chrome.exe"
104970,2025-08-04T13:35:40Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=99%,process=chrome.exe"
104971,2025-08-16T10:03:48Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=148.143.239.119,port=80"
104972,2025-08-08T21:12:44Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104973,2025-08-06T13:59:41Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=john.doe,src_ip=113.43.218.208"
104974,2025-08-01T13:49:00Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
104975,2025-08-11T03:13:20Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
104976,2025-08-04T21:59:28Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104977,2025-08-03T11:26:51Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104978,2025-08-14T07:25:18Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=75%,process=java.exe"
104979,2025-08-16T12:02:31Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=3.35.107.98"
104980,2025-08-13T17:43:00Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=john.doe,src_ip=7.43.198.78"
104981,2025-08-11T10:26:01Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104982,2025-08-03T14:16:30Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=57.53.69.221,port=8080"
104983,2025-08-15T03:07:15Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=216.136.220.36,username=service"
104984,2025-08-17T02:15:36Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=209.98.128.229,username=guest"
104985,2025-08-06T01:51:20Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=99%,process=java.exe"
104986,2025-08-12T19:55:30Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104987,2025-08-15T04:46:42Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104988,2025-08-16T12:42:52Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=180.225.88.145,port=443"
104989,2025-08-18T04:58:42Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
104990,2025-08-03T15:45:40Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
104991,2025-08-16T00:27:40Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=63.167.171.121,port=8080"
104992,2025-08-11T08:12:48Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=160.109.167.172,port=4444"
104993,2025-08-01T15:15:23Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=88%,process=mysqld"
104994,2025-08-15T13:34:48Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
104995,2025-08-14T04:21:00Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=service,src_ip=84.234.173.56"
104996,2025-08-17T10:07:44Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=221.222.188.237,port=3389"
104997,2025-08-14T12:48:18Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=81.111.250.118"
104998,2025-08-11T18:13:48Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
104999,2025-08-06T11:55:05Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=38.52.238.57,port=443"
105000,2025-08-06T10:33:20Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=guest,src_ip=218.21.37.202"
105001,2025-08-02T09:20:24Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=john.doe,src_ip=239.160.28.160"
105002,2025-08-17T23:06:26Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=john.doe,src_ip=206.140.175.192"
105003,2025-08-17T17:37:47Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=guest,src_ip=41.148.126.186"
105004,2025-08-12T08:26:24Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=61.155.230.203,username=root"
105005,2025-08-17T15:00:35Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=101.98.179.190,port=443"
105006,2025-08-08T15:33:12Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=79%,process=mysqld"
105007,2025-08-11T13:07:54Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=86%,process=nginx"
105008,2025-08-07T10:24:48Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=94%,process=mysqld"
105009,2025-08-17T04:11:51Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=99.47.102.132"
105010,2025-08-01T04:10:30Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=44.32.170.52,username=service"
105011,2025-08-11T00:48:23Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105012,2025-08-06T17:49:48Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=admin,src_ip=128.189.162.71"
105013,2025-08-17T00:19:48Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=231.67.3.213"
105014,2025-08-13T19:48:14Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=34.68.62.59,port=8080"
105015,2025-08-06T08:09:40Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=root,src_ip=121.164.115.156"
105016,2025-08-08T03:22:48Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=160.72.221.131,username=root"
105017,2025-08-17T20:08:50Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=254.164.218.231"
105018,2025-08-05T09:56:08Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
105019,2025-08-03T07:46:00Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=guest,src_ip=25.181.82.225"
105020,2025-08-04T14:27:20Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
105021,2025-08-11T05:28:16Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=248.226.129.60,username=guest"
105022,2025-08-16T06:53:06Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105023,2025-08-10T17:00:41Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105024,2025-08-14T13:09:52Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=26.152.241.221,username=root"
105025,2025-08-06T02:50:00Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=158.4.80.172"
105026,2025-08-04T17:21:04Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=95%,process=java.exe"
105027,2025-08-02T17:53:30Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=21.157.46.85,username=admin"
105028,2025-08-11T18:23:00Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=service,src_ip=196.68.55.130"
105029,2025-08-01T20:57:15Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=devadmin,src_ip=183.93.51.50"
105030,2025-08-11T03:07:00Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
105031,2025-08-12T16:53:51Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=83%,process=mysqld"
105032,2025-08-12T04:22:24Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=72.168.69.177,username=admin"
105033,2025-08-05T10:15:08Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=121.106.153.104,port=80"
105034,2025-08-17T15:55:24Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=209.139.246.41,username=root"
105035,2025-08-11T04:45:25Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105036,2025-08-11T09:00:08Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=136.84.17.66,username=service"
105037,2025-08-02T23:34:18Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=68.5.26.144"
105038,2025-08-11T23:05:44Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105039,2025-08-07T04:22:14Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
105040,2025-08-15T04:12:00Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=54.85.221.137,port=4444"
105041,2025-08-06T21:25:41Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=john.doe,src_ip=59.52.93.84"
105042,2025-08-03T15:01:30Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
105043,2025-08-05T14:39:57Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105044,2025-08-05T06:16:52Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=devadmin,src_ip=60.222.62.101"
105045,2025-08-05T09:06:15Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=34.40.233.120"
105046,2025-08-10T13:52:24Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=8.216.31.133"
105047,2025-08-03T13:41:08Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=134.14.253.190,username=admin"
105048,2025-08-06T21:37:28Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105049,2025-08-14T02:09:36Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105050,2025-08-02T12:28:20Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
105051,2025-08-09T17:03:19Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=root,src_ip=185.172.48.248"
105052,2025-08-16T09:04:36Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=203.13.206.33,port=443"
105053,2025-08-02T16:42:17Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=admin,src_ip=49.245.157.145"
